BUB2-TEM1,CDC14-CDH1,CDC14-NET1,CDC14-SIC1,CDC14-SWI5,CDC15-TEM1,CDC20-CDH1,CDC20-CLB6,CDC20-PDS1,CDC28-CDC6,CDC28-CLB1,CDC28-CLB6,CDC28-CLN1,CDC28-CLN3,CDC6-CLB6,CDH1-CLB1,CLB1-SIC1,CLB1-SWI5,CDC28-SWI5,CLB6-MBP1,CLB6-SIC1,CLB6-SWI6,CDC28-SWI6,CLN1-SIC1,CDC28-SIC1,CLN1-SWI4,CLN1-SWI6,CLN3-MCM1,CLN3-SWI6,ESP1-PDS1,LTE1-TEM1,MBP1-SWI6,SIC1-SWI5,SWI4-SWI6
1.0,0.6865281568470526,0.6463215869087469,0.019104544470424194,0.9790477911800114,1.0,0.7321653603313617,0.3242792089187907,0.05786945786253964,0.03305187818639396,0.33185825396729696,0.2014277456841186,0.02828612389150673,1.0,0.03305187818639396,0.9784109517509031,0.7437082896924948,0.4813838719501497,0.4813838719501497,0.0007039557409623715,0.19172885403247192,0.0007039557409623715,0.0041181608390263745,0.0004911828935571923,0.0004911828935571923,9.782011368738609e-05,9.782011368738609e-05,0.9873273241954584,0.0041181608390263745,0.7362914412386687,1.0,0.0033853409960756626,0.013967024109273874,0.0033853409960756626
0.9447292276089952,1.0,0.6709604932747174,0.052740095591687526,1.0,0.9406244324562146,1.0,0.18346615528650237,0.04303155722236403,0.06450455894170444,0.12739616914664645,0.12088544532833954,0.025739514177739772,0.5520515328123943,0.06450455894170444,0.5441689274577364,0.9822859237449012,0.18774069961311454,0.18774069961311454,0.000498589808154061,0.3601548502304824,0.000498589808154061,0.0026830344169199824,0.0012272736460772074,0.0012272736460772074,0.0001050505640686874,0.0001050505640686874,0.4170583127150952,0.0026830344169199824,0.682636224109331,0.09447292276089952,0.003995266370384599,0.03896173633131388,0.003995266370384599
0.821883882230559,0.9075087836755714,0.7145039481027283,0.2052705889874885,0.7747634888722865,0.790806146617118,0.9911420488633517,0.025083017149186208,0.024566546633312505,0.09774918151625309,0.012868649145592085,0.018502990649100694,0.023816674144142087,0.5556037552728992,0.09774918151625309,0.060994451739902124,1.0,0.017965252819239275,0.017965252819239275,0.0005304955984122532,0.5933951665497782,0.0005304955984122532,0.018770777835592244,0.005404271477298072,0.005404271477298072,0.0006756933293584435,0.0006756933293584435,0.007145476514093189,0.018770777835592244,0.5477311152694073,0.08218838822305591,0.027772579154081562,0.17565139056130605,0.027772579154081562
0.7142593162806233,0.8199615679348407,0.7311392008694619,0.5069460739195989,0.6535169332149491,0.656538106836547,0.8384830808965482,0.0022419379155059808,0.015514700806584986,0.09724476744394964,0.0024071680615749672,0.001956917493181629,0.024709170562828606,0.5591721547153673,0.09724476744394964,0.011421127135884147,0.7799844656715502,0.003140487044555673,0.003140487044555673,0.00013908915674189595,0.6059948735851377,0.00013908915674189595,0.04683208969135815,0.01534093278173932,0.01534093278173932,0.0017378311882671805,0.0017378311882671805,0.0012222873363698732,0.04683208969135815,0.48610143483588203,0.07142593162806234,0.06884891750668216,0.4491375548180381,0.06884891750668216
0.6164931451580368,0.7668890632555684,0.7471345444601738,0.7626604570211879,0.5693986361338157,0.537323736888636,0.6875215405280343,0.0010367093469576458,0.010195988863924638,0.0925334934839975,0.0008332062579419197,0.0011036032118320234,0.02826272123227672,0.5627587708103164,0.0925334934839975,0.003953248275988727,0.5685656398199426,0.001012657680335377,0.001012657680335377,0.00012125317072393262,0.5828457950291037,0.00012125317072393262,0.0728584054663811,0.02822519861466497,0.02822519861466497,0.0030727185651701623,0.0030727185651701623,0.0004200099571463684,0.0728584054663811,0.4387190093883455,0.06164931451580368,0.10642814827937222,0.6730205829179389,0.10642814827937222
0.5264298897144701,0.7057629608181704,0.7690050441927461,0.9324140494371584,0.4876620937634829,0.43171859237490995,0.554721391960471,0.0006327742260928912,0.006975508720363883,0.08839513734318974,0.0003717229165723182,0.0008347983232881994,0.03505808722444899,0.5663636531043991,0.08839513734318974,0.0017635442160014037,0.40124145399361133,0.0004204082034265885,0.0004204082034265885,0.00015363423507427562,0.565183315773999,0.00015363423507427562,0.12282281598461679,0.04650803172455023,0.04650803172455023,0.0063844473927301484,0.0063844473927301484,0.0001878338606094124,0.12282281598461679,0.40473243567889117,0.05264298897144702,0.17827185849835714,0.8319299616702475,0.17827185849835714
0.4435274536425997,0.6271763264005117,0.7962918788202075,1.0,0.40328184863722616,0.33912273113473484,0.4428220832570005,0.0005823240882441483,0.005393938815200914,0.0852323139709516,0.00018876741403728333,0.0009621047570546432,0.061684961144780566,0.5699868098553907,0.0852323139709516,0.0008953095556451198,0.27823392398635177,0.00019861723441554784,0.00019861723441554784,0.000830885358941515,0.5599171614196325,0.000830885358941515,0.5800438035111701,0.0987321538964605,0.0987321538964605,0.05271408845990996,0.05271408845990996,9.584484109372842e-05,0.5800438035111701,0.412671604546085,0.044352745364259975,0.8365561610362795,0.9338226356151278,0.8365561610362795
0.36801770665220424,0.5316973367426079,0.8273814606502872,0.9618080335908348,0.3183962228456429,0.25950676047885435,0.3505750041355383,0.0004467935744526433,0.004211534360487412,0.08317756373922676,0.00011033561783947811,0.0009316303878998093,0.12397435131883042,0.573628307125494,0.08317756373922676,0.0005228687932521251,0.19104654161246026,0.00010802414479243731,0.00010802414479243731,0.000927562774684009,0.5743644253428735,0.000927562774684009,0.6729882493021827,0.2249342196636658,0.2249342196636658,0.12214063426164144,0.12214063426164144,5.634184190143666e-05,0.6729882493021827,0.41231506928540573,0.036801770665220425,0.9644417953658962,0.9849721892584007,0.9644417953658962
0.3006117615324807,0.42758002263045947,0.8563755238410412,0.8446641104377669,0.23864930134723333,0.1930594459616143,0.2758067223410961,0.0003426222131419417,0.00328338178546662,0.08142255510663694,7.219517994955027e-05,0.0009069332617616962,0.18311052225231833,0.5772881366569338,0.08142255510663694,0.0003416899303940041,0.13113543043399892,6.57960215348775e-05,6.57960215348775e-05,0.0009185361294312759,0.5920663520635278,0.0009185361294312759,0.688954891410662,0.36234868832720507,0.36234868832720507,0.18351132711028686,0.18351132711028686,3.708886515986032e-05,0.688954891410662,0.4103576861776693,0.030061176153248072,0.9810638453270769,1.0,0.9810638453270769
0.2423017502476367,0.32533838041240554,0.8754117423095411,0.6830322294176097,0.16944548272443355,0.13982332815022447,0.21590388488375245,0.0002694047177508676,0.002572004526037015,0.07988264538334694,5.1926320155115164e-05,0.0009092194869968097,0.2368924600349503,0.5809663562541377,0.07988264538334694,0.0002452849252742537,0.09068933708777138,4.407478937654832e-05,4.407478937654832e-05,0.0009267880622696743,0.6116667497861525,0.0009267880622696743,0.6978143893807122,0.4972367570237478,0.4972367570237478,0.23894150510321716,0.23894150510321716,2.684144048019403e-05,0.6978143893807122,0.41020347973490684,0.024230175024763673,0.9873884746318585,0.9878928977708774,0.9873884746318585
0.19408403861094448,0.23817733540927338,0.8970990623220527,0.520502972429408,0.11595908804608429,0.09932303413254034,0.16832104730022282,0.00021642310073729729,0.0020229191214172905,0.0785060465953705,4.0570165175108155e-05,0.0009340089461841606,0.28551504084284945,0.584662974174881,0.0785060465953705,0.0001910521536344201,0.06366368869246196,3.2090832885085674e-05,3.2090832885085674e-05,0.0009552465347231205,0.6326017227514712,0.0009552465347231205,0.7046075103676879,0.6218987940884397,0.6218987940884397,0.2889495934437088,0.2889495934437088,2.1102669005817506e-05,0.7046075103676879,0.4115470240478336,0.01940840386109445,0.990696873844614,0.9553447315694189,0.990696873844614
0.1565282531753382,0.17166707800543163,0.903284232808855,0.3841759564694322,0.07831013024305544,0.07030616429943155,0.13079506842026706,0.00017692929667525366,0.0015969120404919846,0.07728482496807106,3.3839127041133865e-05,0.0009779717559523053,0.32942030601585703,0.5883780564813669,0.07728482496807106,0.0001585975220682679,0.04573847791363159,2.496042761649423e-05,2.496042761649423e-05,0.0010022542159388956,0.6546124758343125,0.0010022542159388956,0.7105346936800983,0.7312966076899479,0.7312966076899479,0.33406471526383635,0.33406471526383635,1.7712325486607734e-05,0.7105346936800983,0.414051481815343,0.01565282531753382,0.99272266406843,0.9079694575440316,0.99272266406843
